,TEST_adni,TEST_oasis3,TEST_adnidod,TEST_1000brains,TEST_abide,TEST_camcan,TEST_cobre,Avg,Time(sec)
MAE,11.755514144897461,6.439571857452393,5.962735176086426,8.876873016357422,37.39034652709961,14.386799812316895,20.77068519592285,15.083218574523926,5262.809020757675
RMSE,15.216764450073242,8.127522468566895,6.738570690155029,11.501117706298828,38.668094635009766,17.6419677734375,24.95153045654297,17.549367904663086,5262.809020757675
R2,-3.017777919769287,0.1721668243408203,-0.9629371166229248,0.2609517574310303,-24.76491928100586,0.09377610683441162,-2.836245536804199,-4.436426452228001,5262.809020757675
MSE,231.54991711505247,66.05661991664341,45.4083366394043,132.2756978655876,1495.2215576171875,311.2390441894531,622.5789184570312,414.9042988286228,5262.809020757675
